"","main_category","subcategory","loc_state","loc_name","goal","state","face.like","face_followers","youtube_videos","youtube_subscriptors","youtube_views","instagram_followers","twitter_followers","PCE","dif_launch_end","dif_create_end","dif_create_launch"
"2430","Journalism","Photo","VA","Virginia Beach",500,"failed",0,0,0,0,0,"0",0,48249,30,31,1
"2431","Food","Cookbooks","VA","Richmond",100,"successful",158,164,0,0,0,"0",0,48249,30,89,59
"2432","Publishing","Literary Spaces","VA","Richmond",3000,"failed",135,137,0,0,0,"0",0,48249,60,87,27
"2433","Comics","Webcomics","VA","Fairfax",9750,"successful",1639,1605,0,0,0,"0",0,48249,30,56,26
"2434","Comics","Webcomics","VA","Fairfax",9750,"successful",1639,1605,0,0,0,"0",0,48249,30,65,35
"2435","Theater","Spaces","VA","Richmond",25000,"successful",4150,4196,0,0,0,"0",1601,48249,30,32,2
"2436","Comics","Webcomics","VA","Fredericksburg",6000,"failed",0,0,0,0,0,"1461",0,48249,30,286,256
"2437","Comics","Webcomics","VA","Ashburn",13150,"successful",0,0,0,0,0,"0",0,48249,30,36,6
"2438","Comics","Webcomics","VA","Exmore",1500,"failed",0,0,0,0,0,"0",0,48249,30,228,198
"2439","Comics","Webcomics","VA","Virginia Beach",10000,"successful",0,0,0,0,0,"35000",122500,48249,30,133,103
"2442","Design","Toys","VA","Williamsburg",2000,"successful",57,73,0,0,0,"0",0,48249,21,44,23
"2446","Publishing","Literary Spaces","VA","22801",50000,"successful",0,0,0,0,0,"0",0,48249,30,115,85
"2447","Comics","Webcomics","VA","Richmond",6000,"successful",0,0,0,0,0,"0",0,48249,23,28,5
"2450","Music","R&B","VA","Newport News",1000,"successful",0,0,0,0,0,"0",0,48249,28,28,0
"2451","Design","Architecture","VA","Fredericksburg",3000,"successful",0,0,0,0,0,"0",0,48249,30,42,12
"2452","Theater","Spaces","VA","Roanoke",5000,"failed",0,0,0,0,0,"0",0,48249,30,33,3
"2453","Comics","Webcomics","VA","Virginia Beach",20000,"successful",179000,179000,0,0,0,"78100",122600,48249,30,42,12
"2454","Comics","Webcomics","VA","Virginia Beach",12000,"successful",0,0,0,0,0,"30500",122500,48249,30,35,5
"2455","Comics","Webcomics","VA","Winchester",7000,"successful",0,0,0,0,0,"0",70500,48249,29,44,15
"2456","Design","Product Design","VA","Reston",500,"successful",0,0,0,0,0,"547",0,48249,21,33,12
"2457","Comics","Webcomics","VA","Charlottesville",15000,"successful",0,548000,0,0,0,"0",0,48249,30,73,43
"2458","Comics","Webcomics","VA","Fairfax",1000,"failed",0,0,0,0,0,"0",0,48249,15,30,15
"2459","Design","Product Design","VA","Northern Virginia",9500,"successful",NA,NA,0,0,0,"0",0,48249,30,212,182
"2460","Journalism","Photo","VA","Richmond",35000,"failed",NA,NA,0,0,0,"0",0,48249,30,109,79
"2461","Music","R&B","VA","Richmond",12500,"successful",286,291,0,0,0,"0",0,48249,14,17,3
"2462","Design","Toys","VA","Hampton",3000,"successful",0,0,0,0,0,"2433",838,48249,30,49,19
"2463","Comics","Webcomics","VA","Ashburn",9000,"failed",0,0,0,0,0,"0",0,48249,31,31,0
"2464","Comics","Webcomics","VA","East Falls Church",2000,"failed",0,0,0,0,0,"0",0,48249,30,34,4
"2465","Comics","Webcomics","VA","Richmond",16250,"successful",0,0,0,0,0,"0",10500,48249,23,32,9
"2468","Music","R&B","VA","Virginia Beach",3000,"successful",0,0,55,1550,576045,"0",0,48249,35,42,7
"2469","Theater","Spaces","VA","Hampton",70000,"failed",27,31,0,0,0,"0",0,48249,20,23,3
"2471","Music","R&B","VT","Burlington",600,"successful",0,0,0,0,0,"0",0,50761,15,28,13
"2472","Design","Product Design","VT","Stratton",10000,"successful",0,0,0,0,0,"0",0,50761,30,64,34
"2473","Theater","Spaces","VT","Corinth",25000,"failed",0,0,0,0,0,"0",0,50761,60,63,3
"2474","Theater","Spaces","VT","Burlington",25000,"successful",NA,NA,0,0,0,"0",0,50761,45,157,112
"2475","Theater","Spaces","VT","Bennington",8500,"successful",0,0,0,0,0,"0",0,50761,60,309,249
"2476","Design","Product Design","VT","Burlington",7500,"successful",0,0,0,0,0,"0",0,50761,29,94,65
"2477","Theater","Spaces","VT","Guilford Center",1750,"successful",NA,NA,0,0,0,"0",0,50761,30,36,6
"2478","Comics","Webcomics","VT","Burlington",500,"successful",0,0,0,0,0,"0",117,50761,30,38,8
"2479","Design","Product Design","WA","Sequim",600,"successful",0,0,0,0,0,"793",0,51751,30,61,31
"2480","Theater","Spaces","WA","Seattle",35000,"successful",12919,13597,0,0,0,"0",0,51751,29,34,5
"2481","Comics","Webcomics","WA","Bellingham",1500,"successful",219,225,22,28,17713,"0",413,51751,39,100,61
"2482","Food","Cookbooks","WA","Pullman",100,"successful",0,0,0,0,0,"0",0,51751,10,10,0
"2484","Comics","Webcomics","WA","Renton",3000,"successful",1197,1235,2,11,354,"4565",0,51751,32,142,110
"2486","Design","Product Design","WA","Seattle",400,"successful",314,381,0,0,0,"1962",0,51751,8,14,6
"2487","Design","Product Design","WA","Seattle",3100,"successful",0,0,0,0,0,"0",0,51751,28,57,29
"2488","Food","Cookbooks","WA","Bellevue",8000,"successful",0,0,0,0,0,"0",0,51751,59,440,381
"2490","Journalism","Photo","WA","Seattle",10000,"failed",0,0,0,0,0,"0",0,51751,50,60,10
"2491","Comics","Webcomics","WA","Bellevue",10000,"successful",3300,3800,0,0,0,"44700",0,51751,30,51,21
"2492","Food","Cookbooks","WA","Seattle",500,"successful",0,0,0,0,0,"33",0,51751,20,135,115
"2493","Theater","Spaces","WA","Bellingham",65000,"successful",0,0,0,0,0,"0",0,51751,31,42,11
"2496","Design","Product Design","WA","Tacoma",5000,"successful",0,0,0,0,0,"0",0,51751,35,60,25
"2497","Food","Cookbooks","WA","Seattle",40000,"successful",0,0,0,0,0,"0",0,51751,55,879,824
"2498","Comics","Webcomics","WA","Seattle",300,"successful",0,0,0,0,0,"3985",141,51751,36,45,9
"2499","Comics","Webcomics","WA","Seattle",16000,"successful",0,0,0,0,0,"44700",0,51751,31,112,81
"2500","Comics","Webcomics","WA","Blaine",12000,"successful",340,343,0,0,0,"0",3252,51751,30,106,76
"2501","Comics","Webcomics","WA","Birch Bay",10000,"failed",0,0,0,0,0,"0",0,51751,30,35,5
"2502","Design","Product Design","WA","Seattle",5000,"successful",0,0,0,0,0,"3102",0,51751,30,117,87
"2503","Comics","Webcomics","WA","Seattle",7500,"successful",18000,21000,0,0,0,"0",0,51751,29,60,31
"2504","Design","Product Design","WA","Seattle",15000,"successful",0,0,0,0,0,"0",0,51751,42,107,65
"2506","Theater","Spaces","WA","Goldendale",10000,"failed",0,0,0,0,0,"0",0,51751,30,55,25
"2507","Design","Product Design","WA","Vancouver",9780,"successful",0,0,0,0,0,"0",0,51751,21,33,12
"2508","Comics","Webcomics","WA","Seattle",8000,"successful",0,0,0,0,0,"931",3236,51751,30,39,9
"2509","Music","R&B","WA","Seattle",12000,"successful",NA,NA,0,0,0,"0",0,51751,30,62,32
"2510","Food","Cookbooks","WA","Seattle",7500,"successful",1014,1157,0,0,0,"0",0,51751,30,54,24
"2512","Comics","Webcomics","WA","Seattle",560,"failed",9605,9951,0,0,0,"0",0,51751,30,30,0
"2513","Comics","Webcomics","WA","Spokane",5000,"failed",0,0,0,0,0,"0",512,51751,30,43,13
"2514","Comics","Webcomics","WA","Seattle",4620,"successful",0,0,0,0,0,"0",0,51751,30,38,8
"2515","Theater","Spaces","WA","Spokane",4100,"failed",0,0,0,0,0,"0",0,51751,60,60,0
"2516","Theater","Spaces","WA","Puyallup",25000,"successful",0,0,0,0,0,"0",0,51751,28,34,6
"2517","Comics","Webcomics","WA","Ferndale",1000,"successful",0,0,0,0,0,"0",413,51751,23,89,66
"2518","Comics","Webcomics","WA","Seattle",12595,"successful",0,0,0,0,0,"0",0,51751,30,33,3
"2519","Comics","Webcomics","WA","Spokane",1000,"successful",0,0,0,0,0,"0",512,51751,30,32,2
"2520","Design","Product Design","WA","98109",15000,"successful",0,0,0,0,0,"0",0,51751,30,381,351
"2522","Theater","Spaces","WA","Sequim",60000,"failed",0,0,0,0,0,"0",0,51751,30,171,141
"2523","Comics","Webcomics","WA","Seattle",75000,"successful",0,0,0,0,0,"3946",48000,51751,31,65,34
"2524","Journalism","Photo","WA","Seattle",500,"failed",0,0,0,0,0,"0",0,51751,40,46,6
"2525","Comics","Webcomics","WA","Seattle",22000,"successful",0,0,0,0,0,"0",40400,51751,29,125,96
"2526","Comics","Webcomics","WA","Bellevue",2000,"failed",0,0,0,0,0,"0",448,51751,30,33,3
"2527","Theater","Spaces","WA","Seattle",185000,"failed",0,0,0,0,0,"0",0,51751,60,263,203
"2528","Publishing","Literary Spaces","WA","Seattle",4100,"successful",0,0,0,0,0,"0",0,51751,34,55,21
"2529","Comics","Webcomics","WA","Seattle",30000,"successful",0,0,0,0,0,"0",0,51751,32,105,73
"2530","Film & Video","Comedy","WA","Tacoma",30000,"successful",0,0,0,0,0,"0",2052,51751,22,89,67
"2531","Comics","Webcomics","WA","Seattle",3000,"successful",0,0,0,0,0,"424",0,51751,30,50,20
"2533","Comics","Webcomics","WA","Spokane",1500,"successful",0,0,0,0,0,"0",512,51751,30,35,5
"2534","Journalism","Photo","WA","Everett",4500,"failed",0,0,0,0,0,"0",231,51751,45,78,33
"2535","Comics","Webcomics","WA","Seattle",10000,"successful",0,0,43,4960,34584,"932",3259,51751,30,45,15
"2536","Comics","Webcomics","WA","Seattle",500,"successful",0,0,0,0,0,"0",0,51751,30,48,18
"2537","Comics","Webcomics","WA","Seattle",1800,"successful",0,0,0,0,0,"0",0,51751,22,32,10
"2538","Comics","Webcomics","WA","Seattle",4000,"successful",0,0,4,2470,11056,"54700",62000,51751,30,72,42
"2539","Theater","Spaces","WA","Seattle",8000,"successful",0,0,7,35,114,"0",0,51751,30,61,31
"2540","Design","Product Design","WA","Seattle",2000,"successful",0,0,0,0,0,"1447",0,51751,11,683,672
"2541","Comics","Webcomics","WA","Seattle",11000,"successful",0,0,0,0,0,"4210",0,51751,30,38,8
"2542","Design","Product Design","WA","Seattle",8000,"successful",0,0,0,0,0,"4076",0,51751,20,130,110
"2543","Music","R&B","WA","Seattle",2500,"successful",0,0,26,13,6546,"217",0,51751,32,65,33
"2544","Theater","Spaces","WA","Bremerton",220000,"failed",0,0,3,6,932,"0",0,51751,30,47,17
"2546","Theater","Spaces","WA","Seattle",20000,"successful",2922,2891,0,0,0,"592",1237,51751,27,38,11
"2547","Comics","Webcomics","WA","Seattle",6000,"successful",0,0,0,0,0,"0",89,51751,35,70,35
"2548","Comics","Webcomics","WA","Tacoma",7000,"successful",0,0,0,0,0,"391",437,51751,33,73,40
"2549","Comics","Webcomics","WA","Seattle",6500,"successful",18000,21000,0,0,0,"0",0,51751,27,423,396
"2550","Design","Toys","WA","Spokane",8000,"successful",0,0,0,0,0,"3668",0,51751,24,112,88
"2551","Comics","Webcomics","WA","Seattle",3750,"successful",0,0,0,0,0,"0",0,51751,22,33,11
"2552","Comics","Webcomics","WA","Seattle",12675,"failed",0,0,0,0,0,"0",0,51751,29,55,26
"2554","Technology","Sound","WA","Olympia",11000,"successful",0,0,0,0,0,"2013",1541,51751,42,340,298
"2556","Comics","Webcomics","WA","Olympia",6000,"successful",0,0,0,0,0,"0",0,51751,31,36,5
"2557","Theater","Spaces","WA","Langley",18000,"successful",0,0,14,107,3277,"0",0,51751,28,65,37
"2559","Theater","Spaces","WA","Ellensburg",35000,"failed",0,0,0,0,0,"0",0,51751,30,53,23
"2560","Comics","Webcomics","WA","Seattle",30000,"successful",0,0,9,577000,22150701,"0",0,51751,31,144,113
"2561","Comics","Webcomics","WA","Seattle",750,"successful",0,0,0,0,0,"528",452,51751,35,53,18
"2563","Comics","Webcomics","WA","Seattle",500,"successful",0,0,0,0,0,"0",0,51751,28,114,86
"2564","Journalism","Photo","WA","Lacey",50000,"failed",0,0,0,0,0,"0",0,51751,30,34,4
"2565","Journalism","Photo","WA","Seattle",10000,"failed",0,0,0,0,0,"0",0,51751,31,69,38
"2566","Food","Cookbooks","WA","Seattle",1,"successful",0,0,0,0,0,"33",0,51751,30,44,14
"2567","Comics","Webcomics","WA","Seattle",5000,"successful",0,0,0,0,0,"0",0,51751,29,138,109
"2568","Comics","Webcomics","WA","Spokane",1500,"successful",0,0,0,0,0,"0",512,51751,30,39,9
